business_id,business_name,business_address,business_latitude,business_longitude,business_location,inspection_date,inspection_score,violation_id,violation_description,risk_category
18047,Las Palmeras,2721 Mission St,37.753463,-122.418536,POINT (-122.418536 37.753463),2018-08-06,75,18047_20180806_103131,Moderate risk vermin infestation,Moderate Risk
38070,Jasmine Garden LLC,708 14th St,37.767718,-122.429332,POINT (-122.429332 37.767718),2018-10-26,82,38070_20181026_103139,Improper food storage,Low Risk
3309,ALBORZ,1245 VAN NESS Ave,37.787375,-122.421844,POINT (-122.421844 37.787375),2016-11-01,67,3309_20161101_103113,Sewage or wastewater contamination,High Risk
9869,Donut World,1399 09th Ave,37.758941,-122.48591,POINT (-122.48591 37.758941),2019-04-11,94,9869_20190411_103129,Insufficient hot water or running water,Moderate Risk
588,BURRITO EXPRESS,1601 TARAVAL St,37.742673,-122.48334,POINT (-122.48334 37.742673),2019-06-05,84,588_20190605_103142,Unclean nonfood contact surfaces,Low Risk
2135,HOWARD STREET COFFEE ROASTERY CAFE,180 HOWARD St,37.790863,-122.393159,POINT (-122.393159 37.790863),2019-05-15,92,2135_20190515_103120,Moderate risk food holding temperature,Moderate Risk
37658,Jack In The Box #556,366 Bayshore Blvd,37.741597,-122.406398,POINT (-122.406398 37.741597),2018-06-12,88,37658_20180612_103144,Unapproved or unmaintained equipment or utensils,Low Risk
32818,Quality Gas For Your Car Arco AM/PM,5898 Mission St,37.708887,-122.452619,POINT (-122.452619 37.708887),2017-11-16,92,32818_20171116_103141,Improper food labeling or menu misrepresentation,Low Risk
60473,Dong Baek Korean Restaurant,631 O'Farrell St,37.785503,-122.415157,POINT (-122.415157 37.785503),2018-05-15,87,60473_20180515_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3591,TON KIANG RESTAURANT #2,5821 GEARY Blvd,37.780144,-122.481939,POINT (-122.481939 37.780144),2018-03-26,79,3591_20180326_103139,Improper food storage,Low Risk
2358,TAQUERIA SAN JOSE #1,2830 MISSION St,37.751687,-122.418455,POINT (-122.418455 37.751687),2018-09-18,87,2358_20180918_103107,Improper reheating of food,High Risk
1641,MARTHA & BROS. COFFEE CO,1551 Church St,37.745974,-122.426856,POINT (-122.426856 37.745974),2017-06-27,77,1641_20170627_103109,Unclean or unsanitary food contact surfaces,High Risk
2189,PRINCESS BAKERY,4617 MISSION St,37.724422,-122.434985,POINT (-122.434985 37.724422),2017-09-25,77,2189_20170925_103133,Foods not protected from contamination,Moderate Risk
892,Happy Donuts,100 Bush St #101,37.791348,-122.399834,POINT (-122.399834 37.791348),2018-10-22,86,892_20181022_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3167,MING'S DINER,2129 Taraval St,37.742433,-122.489069,POINT (-122.489069 37.742433),2018-06-13,59,3167_20180613_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
64859,Modera Liquor & Wine,4401 Geary Blvd,37.780834,-122.46659,POINT (-122.46659 37.780834),2019-04-26,96,64859_20190426_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk
3014,Far East Cafe,631 Grant Ave,37.793033,-122.406044,POINT (-122.406044 37.793033),2018-08-20,73,3014_20180820_103154,Unclean or degraded floors walls or ceilings,Low Risk
38307,Tanguito,2850 Jones St,37.807263,-122.41722,POINT (-122.41722 37.807263),2017-07-11,90,38307_20170711_103150,Improper or defective plumbing,Low Risk
6625,House of Coffee,1618 Noriega St,37.754058,-122.481201,POINT (-122.481201 37.754058),2018-01-08,96,6625_20180108_103139,Improper food storage,Low Risk
5011,STARBUCKS COFFEE CO,1231 MARKET St,37.778357,-122.415182,POINT (-122.415182 37.778357),2019-09-10,98,5011_20190910_103154,Unclean or degraded floors walls or ceilings,Low Risk
2085,KENTUCKY FRIED CHICKEN #249,691 EDDY St,37.783053,-122.418988,POINT (-122.418988 37.783053),2017-09-20,86,2085_20170920_103154,Unclean or degraded floors walls or ceilings,Low Risk
9103,Marketbar,1 Ferry Building #36,37.795225,-122.39377,POINT (-122.39377 37.795225),2016-12-02,89,9103_20161202_103154,Unclean or degraded floors walls or ceilings,Low Risk
32925,Papalote,3409 24th St,37.752073,-122.420939,POINT (-122.420939 37.752073),2019-08-21,87,32925_20190821_103120,Moderate risk food holding temperature,Moderate Risk
1584,ESPERPENTO RESTAURANT,3295 22nd St,37.755303,-122.420649,POINT (-122.420649 37.755303),2017-08-24,77,1584_20170824_103154,Unclean or degraded floors walls or ceilings,Low Risk
36014,CATCH,2362 MARKET St,37.763263,-122.43446,POINT (-122.43446 37.763263),2017-01-10,92,36014_20170110_103142,Unclean nonfood contact surfaces,Low Risk
3437,Fog Harbor Fish House,Pier 39  Space A202,37.80824,-122.410189,POINT (-122.410189 37.80824),2019-03-25,92,3437_20190325_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2469,Okoze Sushi,1207 Union St,37.799143,-122.419317,POINT (-122.419317 37.799143),2016-10-18,98,2469_20161018_103154,Unclean or degraded floors walls or ceilings,Low Risk
5903,Yick Wo Elementary School,2245 Jones St,37.801964,-122.416254,POINT (-122.416254 37.801964),2018-03-02,96,5903_20180302_103127,Noncompliance with HAACP plan or variance,Moderate Risk
2117,Sakana,605 Post St,37.787798,-122.411772,POINT (-122.411772 37.787798),2017-06-26,96,2117_20170626_103133,Foods not protected from contamination,Moderate Risk
1487,PEET'S COFFEE & TEA,101 02nd St 150,37.787834,-122.399522,POINT (-122.399522 37.787834),2018-01-25,90,1487_20180125_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
26340,VIP Coffee & Cake Shop,671 Broadway St,37.797704,-122.408058,POINT (-122.408058 37.797704),2018-05-14,85,26340_20180514_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
1837,Cafe Bastille,22 Belden Pl,37.791139,-122.403716,POINT (-122.403716 37.791139),2018-10-30,88,1837_20181030_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1366,CAFE LA TAZA,2475A MISSION,37.757436,-122.41888,POINT (-122.41888 37.757436),2018-02-06,81,1366_20180206_103139,Improper food storage,Low Risk
33468,Stacks Restaurant,501 Hayes St,37.776623,-122.424787,POINT (-122.424787 37.776623),2016-10-04,84,33468_20161004_103131,Moderate risk vermin infestation,Moderate Risk
33096,Papalote Mexican Grill,1777 Fulton St,37.775813,-122.446047,POINT (-122.446047 37.775813),2018-09-25,90,33096_20180925_103131,Moderate risk vermin infestation,Moderate Risk
59833,Manhattan Hub Inc,343 Sansome St Suite 140,37.793693,-122.401194,POINT (-122.401194 37.793693),2017-01-10,69,59833_20170110_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
4618,Market May Flower & Deli,985 Bush St,37.789531,-122.413428,POINT (-122.413428 37.789531),2019-06-24,96,4618_20190624_103144,Unapproved or unmaintained equipment or utensils,Low Risk
58573,Haus Coffee,3086 24th St,37.752548,-122.413882,POINT (-122.413882 37.752548),2018-03-19,94,58573_20180319_103142,Unclean nonfood contact surfaces,Low Risk
63047,Roam Artisan Burgers,1785 UNION St,37.797954,-122.428477,POINT (-122.428477 37.797954),2017-12-19,92,63047_20171219_103156,Permit license or inspection report not posted,Low Risk
62688,Auntie April's,4618 03rd St,37.736277,-122.390334,POINT (-122.390334 37.736277),2018-05-24,88,62688_20180524_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
7635,SURFSIDE LIQUORS,950 Innes Ave,37.732545,-122.376657,POINT (-122.376657 37.732545),2018-04-11,90,7635_20180411_103157,Food safety certificate or food handler card not available,Low Risk
39119,Brothers Restaurant,4128 GEARY Blvd,37.781148,-122.463762,POINT (-122.463762 37.781148),2018-01-17,85,39119_20180117_103157,Food safety certificate or food handler card not available,Low Risk
3522,Bow Hon Restaurant,850 Grant Ave,37.794958,-122.406367,POINT (-122.406367 37.794958),2016-12-05,78,3522_20161205_103109,Unclean or unsanitary food contact surfaces,High Risk
3951,KIRIN RESTAURANT,6135 GEARY Blvd,37.779962,-122.485087,POINT (-122.485087 37.779962),2018-06-28,76,3951_20180628_103109,Unclean or unsanitary food contact surfaces,High Risk
62597,J J Fish & Chicken,5100 03rd St,37.732443,-122.391682,POINT (-122.391682 37.732443),2018-08-14,77,62597_20180814_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
3458,Raven Bar,1151 Folsom St.,37.775833,-122.408915,POINT (-122.408915 37.775833),2018-07-24,96,3458_20180724_103157,Food safety certificate or food handler card not available,Low Risk
33467,"California Pizza Kitchen, Inc.",53 03rd St,37.78678,-122.402535,POINT (-122.402535 37.78678),2019-03-06,94,33467_20190306_103154,Unclean or degraded floors walls or ceilings,Low Risk
14910,Petite Auberge,863 Bush St,37.789813,-122.411447,POINT (-122.411447 37.789813),2019-04-25,93,14910_20190425_103109,Unclean or unsanitary food contact surfaces,High Risk
2721,Red Jade Restaurant,245 Church St.,37.766814,-122.428846,POINT (-122.428846 37.766814),2017-08-16,80,2721_20170816_103102,Unclean hands or improper use of gloves,High Risk
2980,PUERTO ALEGRE,546 Valencia St,37.764148,-122.421855,POINT (-122.421855 37.764148),2018-02-15,89,2980_20180215_103107,Improper reheating of food,High Risk
18855,Mission Creek Senior Community,225 Berry St,37.775278,-122.393873,POINT (-122.393873 37.775278),2016-11-29,94,18855_20161129_103144,Unapproved or unmaintained equipment or utensils,Low Risk
64092,Moyo's Yogurt,1737 Post St #367,37.785457,-122.430317,POINT (-122.430317 37.785457),2019-08-22,88,64092_20190822_103131,Moderate risk vermin infestation,Moderate Risk
62735,China Express Deli,2732 MISSION St,37.7533,-122.41863,POINT (-122.41863 37.7533),2019-07-02,73,62735_20190702_103142,Unclean nonfood contact surfaces,Low Risk
4539,PEET'S COFFEE & TEA,054 WEST PORTAL Ave,37.740283,-122.466459,POINT (-122.466459 37.740283),2017-11-01,92,4539_20171101_103154,Unclean or degraded floors walls or ceilings,Low Risk
61499,The Plant Cafe Organic,101 California St,37.793424,-122.398168,POINT (-122.398168 37.793424),2019-09-03,87,61499_20190903_103157,Food safety certificate or food handler card not available,Low Risk
64484,Twirl and Dip,335 Martin Luther King Jr Dr,37.777122,-122.419639,POINT (-122.419639 37.777122),2018-06-14,94,64484_20180614_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
1366,CAFE LA TAZA,2475A MISSION,37.757436,-122.41888,POINT (-122.41888 37.757436),2017-07-25,74,1366_20170725_103151,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk
14285,Lee's Deli,75 Battery St,37.791864,-122.399724,POINT (-122.399724 37.791864),2019-02-13,83,14285_20190213_103150,Improper or defective plumbing,Low Risk
5905,MARINA MIDDLE SCHOOL,3500 FILLMORE St,37.801776,-122.43641,POINT (-122.43641 37.801776),2017-03-13,86,5905_20170313_103162,Other low risk violation,Low Risk
1702,EL TOREADOR FONDA MEXICANA RESTAURANT,050 WEST PORTAL Ave,37.74033,-122.466412,POINT (-122.466412 37.74033),2017-11-30,73,1702_20171130_103161,Low risk vermin infestation,Low Risk
3055,"SAFEWAY STORES, INC. #995",1335 Webster St,37.783253,-122.431034,POINT (-122.431034 37.783253),2019-01-18,88,3055_20190118_103144,Unapproved or unmaintained equipment or utensils,Low Risk
61136,Lou's Cafe,5017 Geary Blvd,37.780543,-122.473129,POINT (-122.473129 37.780543),2019-09-27,85,61136_20190927_103156,Permit license or inspection report not posted,Low Risk
7678,Casa Thai Market,3020 16th St,37.765049,-122.420122,POINT (-122.420122 37.765049),2018-02-12,83,7678_20180212_103109,Unclean or unsanitary food contact surfaces,High Risk
61579,La Oaxaquena Bakery and Restaurant,2128 Mission St,37.762898,-122.419505,POINT (-122.419505 37.762898),2019-02-28,78,61579_20190228_103120,Moderate risk food holding temperature,Moderate Risk
1231,Yamo Restaurant,3406 18th St,37.761882,-122.419599,POINT (-122.419599 37.761882),2018-06-25,74,1231_20180625_103154,Unclean or degraded floors walls or ceilings,Low Risk
1978,GOLDEN CHARIOT BAKERY & REST,3308 BALBOA St,37.775878,-122.494382,POINT (-122.494382 37.775878),2018-07-02,72,1978_20180702_103144,Unapproved or unmaintained equipment or utensils,Low Risk
3302,RUSSIAN CENTER SOCIAL HALL,2450 SUTTER St,37.785138,-122.440904,POINT (-122.440904 37.785138),2018-05-30,90,3302_20180530_103131,Moderate risk vermin infestation,Moderate Risk
19061,Moscone Convention Center - Stand #3,747 HOWARD St,37.784128,-122.401533,POINT (-122.401533 37.784128),2017-03-01,96,19061_20170301_103131,Moderate risk vermin infestation,Moderate Risk
39398,Baby Blues BBQ San Francisco Inc,3149 Mission St,37.746953,-122.418954,POINT (-122.418954 37.746953),2019-06-13,83,39398_20190613_103138,Improper storage use or identification of toxic substances,Low Risk
64308,Goody Goodie Cream & Sugar,1830 HARRISON STREET,37.767968,-122.413384,POINT (-122.413384 37.767968),2017-08-04,90,64308_20170804_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
4935,Lebeau's Nob Hill Market,1263 Leavenworth St,37.792854,-122.416114,POINT (-122.416114 37.792854),2017-08-22,85,4935_20170822_103144,Unapproved or unmaintained equipment or utensils,Low Risk
21407,Subway Sandwiches #34341,11 03rd St,37.787451,-122.403337,POINT (-122.403337 37.787451),2019-03-14,77,21407_20190314_103102,Unclean hands or improper use of gloves,High Risk
7689,UNOCAL 76  PACIFIC ENTERPRISES,999 OCEAN Ave,37.723133,-122.452707,POINT (-122.452707 37.723133),2018-04-11,96,7689_20180411_103129,Insufficient hot water or running water,Moderate Risk
33145,"7-Eleven, Store 2231-33006B",2650 Mason St,37.807888,-122.414027,POINT (-122.414027 37.807888),2019-07-22,94,33145_20190722_103144,Unapproved or unmaintained equipment or utensils,Low Risk
19379,Andersen Bakery,50 Post St #1,37.789064,-122.402861,POINT (-122.402861 37.789064),2016-11-09,89,19379_20161109_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1632,SWEET CHINITO,3100 MISSION St,37.748164,-122.418241,POINT (-122.418241 37.748164),2017-08-30,96,1632_20170830_103154,Unclean or degraded floors walls or ceilings,Low Risk
1018,PETES BARBEQUE,2399 MISSION St,37.758684,-122.418975,POINT (-122.418975 37.758684),2018-02-08,87,1018_20180208_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
35702,MENKEE WONTON,1701 Noriega St,37.753954,-122.481866,POINT (-122.481866 37.753954),2016-11-22,79,35702_20161122_103133,Foods not protected from contamination,Moderate Risk
1596,BURGERMEISTER,86 Carl St,37.765848,-122.449664,POINT (-122.449664 37.765848),2019-07-10,90,1596_20190710_103133,Foods not protected from contamination,Moderate Risk
1931,YUMMY YUMMY VIETNAMESE RESTAURANT,1015 IRVING St,37.763913,-122.468809,POINT (-122.468809 37.763913),2018-01-08,92,1931_20180108_103133,Foods not protected from contamination,Moderate Risk
5828,GEORGE WASHINGTON HIGH SCHOOL,600 32nd Ave,37.777772,-122.492005,POINT (-122.492005 37.777772),2019-05-22,96,5828_20190522_103120,Moderate risk food holding temperature,Moderate Risk
3210,International House of Pancakes,200 Beach St,37.807618,-122.413194,POINT (-122.413194 37.807618),2017-08-09,98,3210_20170809_103144,Unapproved or unmaintained equipment or utensils,Low Risk
7538,FREDS LIQUOR & DELI,151 06th St,37.774722,-122.406761,POINT (-122.406761 37.774722),2019-09-23,92,7538_20190923_103120,Moderate risk food holding temperature,Moderate Risk
1972,KENTUCKY FRIED CHICKEN,4150 GEARY Blvd,37.781128,-122.464072,POINT (-122.464072 37.781128),2016-11-07,88,1972_20161107_103150,Improper or defective plumbing,Low Risk
58745,San Francisco Tennis Club,645 05th St,37.776109,-122.398082,POINT (-122.398082 37.776109),2017-08-29,83,58745_20170829_103154,Unclean or degraded floors walls or ceilings,Low Risk
2785,G & L RESTAURANT,198 LELAND Ave,37.712517,-122.407152,POINT (-122.407152 37.712517),2017-03-30,79,2785_20170330_103154,Unclean or degraded floors walls or ceilings,Low Risk
5853,RAOUL WALLENBERG HIGH SCHOOL,40 VEGA St,37.780133,-122.445864,POINT (-122.445864 37.780133),2017-01-20,96,5853_20170120_103129,Insufficient hot water or running water,Moderate Risk
64525,Loving Hut Vegan Cuisine,524 Irving St,37.764188,-122.463592,POINT (-122.463592 37.764188),2017-10-10,76,64525_20171010_103109,Unclean or unsanitary food contact surfaces,High Risk
62056,Mission Minis,3168 22nd St,37.755555,-122.41808,POINT (-122.41808 37.755555),2018-11-07,88,62056_20181107_103157,Food safety certificate or food handler card not available,Low Risk
60210,Cafe Seventy 8,78 29th St,37.744012,-122.422264,POINT (-122.422264 37.744012),2016-11-29,92,60210_20161129_103161,Low risk vermin infestation,Low Risk
10540,Slanted Door Restaurant,1 Ferry Building #3,37.795225,-122.39377,POINT (-122.39377 37.795225),2018-06-15,87,10540_20180615_103150,Improper or defective plumbing,Low Risk
7276,RADMAN'S PRODUCE MARKET,201D TURK St,37.782939,-122.412479,POINT (-122.412479 37.782939),2017-03-21,82,7276_20170321_103154,Unclean or degraded floors walls or ceilings,Low Risk
58879,Tony's Pizza,1570 Stockton St,37.800297,-122.409107,POINT (-122.409107 37.800297),2019-09-23,87,58879_20190923_103103,High risk food holding temperature,High Risk
4782,CANTON DIM SUM HOUSE,655 Folsom St,37.784557,-122.397932,POINT (-122.397932 37.784557),2018-02-08,77,4782_20180208_103154,Unclean or degraded floors walls or ceilings,Low Risk
38606,Milan,606 Geary St,37.786748,-122.413404,POINT (-122.413404 37.786748),2019-05-10,86,38606_20190510_103157,Food safety certificate or food handler card not available,Low Risk
952,SHANGRILA VEGETARIAN REST,2026 IRVING St,37.763512,-122.47958,POINT (-122.47958 37.763512),2017-09-13,88,952_20170913_103120,Moderate risk food holding temperature,Moderate Risk
